TargetID	DrugID	Highest_status	MOA
T49639	D0VZ1C	Phase 1	Modulator
T87350	D0W0GE	Phase 1	Modulator
T45993	D0W3JH	Phase 1	Modulator
T22658	D0W4HA	Phase 1	Modulator
T19852	D0WA1R	Phase 1	Modulator
T45597	D0X2JM	Phase 1	Modulator
T71266	D0X2JM	Phase 1	Modulator
T60930	D0X4KN	Phase 1	Modulator
T75243	D0X4RT	Phase 1	Modulator
T95913	D0X4RT	Phase 1	Modulator
T75243	D0Y0FE	Phase 1	Modulator
T80276	D0Y0FE	Phase 1	Modulator
T09826	D0Y1GJ	Phase 1	Modulator
T96144	D0Y1GJ	Phase 1	Modulator
T34867	D0YU1L	Phase 1	Modulator
T20761	D0YZ4T	Phase 1	Modulator
T70792	D0YZ4T	Phase 1	Modulator
T88322	D0Z0XM	Phase 1	Modulator
T13127	D0Z1NY	Phase 1	Modulator
T59328	D0Z4RC	Phase 1	Modulator
T14597	D0Z4RC	Phase 1	Modulator
T18972	D0PY3L	Phase 1	Modulator
T59328	D01IJM	Phase 1	Modulator
T22095	D0B5UH	Phase 1	Modulator
T62241	D0B5UH	Phase 1	Modulator
T40474	D01IJM	Phase 1	Modulator
T63505	D00ABO	Phase 1	.
T74312	D00ABO	Phase 1	.
T47101	D00ABO	Phase 1	.
T67162	D00ZEG	Phase 1	Antagonist
T78709	D00ZEG	Phase 1	Antagonist
T58992	D01AKU	Phase 1	Agonist
T47768	D01AKU	Phase 1	Agonist
T60693	D01AKU	Phase 1	Agonist
T44458	D03DKV	Phase 1	Inhibitor
T22956	D03DKV	Phase 1	Inhibitor
T49898	D03DKV	Phase 1	Inhibitor
T70176	D03DKV	Phase 1	Inhibitor
T85799	D03DKV	Phase 1	Inhibitor
T90648	D06EFW	Phase 1	Inhibitor
T88430	D06EFW	Phase 1	Inhibitor
T23003	D06EFW	Phase 1	Inhibitor
T52316	D06EFW	Phase 1	Modulator
T99031	D06EFW	Phase 1	Modulator
T64258	D06EFW	Phase 1	Modulator
T07173	D07PSL	Phase 1	Inhibitor
T98913	D07PSL	Phase 1	Inhibitor
T14342	D09ZKB	Phase 1	.
T02591	D09ZKB	Phase 1	.
T83793	D09ZKB	Phase 1	.
T00420	D09ZKB	Phase 1	.
T93627	D09ZKB	Phase 1	.
T67162	D0C7WO	Phase 1	Antagonist
T78709	D0C7WO	Phase 1	Agonist
T32060	D0C7WO	Phase 1	Antagonist
T46781	D0CY1B	Phase 1	Inhibitor
T80975	D0CY1B	Phase 1	Inhibitor
T87675	D0CY1B	Phase 1	Inhibitor
T97592	D0EJ3B	Phase 1	Modulator
T46781	D0EJ3B	Phase 1	Modulator
T87675	D0EJ3B	Phase 1	Modulator
T80975	D0FA6S	Phase 1	Antagonist
T92144	D0FA6S	Phase 1	Inhibitor
T40474	D0FA6S	Phase 1	Inhibitor
T80975	D0FD6D	Phase 1	Inhibitor
T92144	D0FD6D	Phase 1	Modulator
T63966	D0FD6D	Phase 1	Modulator
T46482	D0G1TY	Phase 1	Antagonist
T11451	D0G1TY	Phase 1	Antagonist
T48703	D0G1TY	Phase 1	Antagonist
T70176	D0IX4B	Phase 1	Inhibitor
T85799	D0IX4B	Phase 1	Inhibitor
T49898	D0IX4B	Phase 1	Inhibitor
T27812	D0K7OW	Phase 1	Inhibitor
T21945	D0K7OW	Phase 1	Inhibitor
T55959	D0K7OW	Phase 1	Inhibitor
T07173	D0N0DU	Phase 1	Inhibitor
T69128	D0N0DU	Phase 1	Inhibitor
T70176	D0P1CV	Phase 1	Inhibitor
T85799	D0P1CV	Phase 1	Inhibitor
T49898	D0P1CV	Phase 1	Inhibitor
T44458	D0S5RC	Phase 1	Inhibitor
T70176	D0S5RC	Phase 1	Inhibitor
T58449	D0S5RC	Phase 1	Inhibitor
T68163	D0U3XL	Phase 1	Inhibitor
T59328	D0U3XL	Phase 1	Inhibitor
T07303	D0U3XL	Phase 1	Inhibitor
T17980	D0U3XL	Phase 1	Inhibitor
T14597	D0U3XL	Phase 1	Inhibitor
T12499	D0U3XL	Phase 1	Inhibitor
T75570	D0U3XL	Phase 1	Inhibitor
T92057	D0U3XL	Phase 1	Inhibitor
T02591	D0W1MU	Phase 1	.
T93627	D0W1MU	Phase 1	.
T03403	D0Y4OI	Phase 1	Modulator
T00140	D0Y4OI	Phase 1	Inhibitor
T03500	D0F470	Phase 1	Inhibitor
T84726	D0X6DC	Phase 1	Inhibitor
T07173	D0FA6S	Phase 1	Inhibitor
T38529	D0S5EF	Phase 1	Antagonist
T51076	D0FA6S	Phase 1	Inhibitor
T87675	D05LKZ	Phase 1	Inhibitor
T46781	D05LKZ	Phase 1	Inhibitor
T88023	D08ZAC	Phase 1	CAR-T-Cell-Therapy
T88023	D0N2AM	Phase 1	CAR-T-Cell-Therapy
T88023	D0S3YV	Phase 1	CAR-T-Cell-Therapy
T37539	D0PO0L	Phase 1	CAR-T-Cell-Therapy
T59328	D0T0SE	Phase 1	CAR-T-Cell-Therapy
T14597	D0YF6K	Phase 1	CAR-T-Cell-Therapy
T59328	D0I7ZH	Phase 1	CAR-T-Cell-Therapy
T88023	D0GA8I	Phase 1	CAR-T-Cell-Therapy
T88023	D0U5AQ	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T06955	D0U5AQ	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T37539	D03YEM	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T73215	D0NU9L	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T71377	D0Z7QK	Phase 1	CAR-T-Cell-Therapy
T57700	D0E0SH	Phase 1	CAR-T-Cell-Therapy
T71377	D0AW4T	Phase 1	CAR-T-Cell-Therapy
T71377	D0R5NU	Phase 1	CAR-T-Cell-Therapy
T38950	D0P6YN	Phase 1	CAR-T-Cell-Therapy
T38950	D0C4GN	Phase 1	CAR-T-Cell-Therapy
T71377	D00HAN	Phase 1	CAR-T-Cell-Therapy
T71377	D0JX7M	Phase 1	CAR-T-Cell-Therapy
T88023	D0TC6X	Phase 1	CAR-T-Cell-Therapy
T14597	D06RCE	Phase 1	CAR-T-Cell-Therapy
T38950	D0ZL3U	Phase 1	CAR-T-Cell-Therapy
T37539	D0GJ2G	Phase 1	CAR-T-Cell-Therapy
T71377	D02SAC	Phase 1	CAR-T-Cell-Therapy
T88023	D0H2LC	Phase 1	CAR-T-Cell-Therapy
T73215	D07TCV	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T37539	D02BAA	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T37539	D0U1HR	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T37539	D0GR9H	Phase 1	CAR-T-Cell-Therapy
T58238	D0T6KI	Phase 1	CAR-T-Cell-Therapy
T14597	D0JI4M	Phase 1	CAR-T-Cell-Therapy
T73215	D01SXH	Phase 1	CAR-T-Cell-Therapy
T37539	D0D7FV	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T85529	D0JY0M	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T73215	D0FL5S	Phase 1	CAR-T-Cell-Therapy
T37539	D02NSS	Phase 1	CAR-T-Cell-Therapy
T37539	D00JCB	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T37539	D0ZP8Z	Phase 1	CAR-T-Cell-Therapy
T37539	D02LNU	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T37539	D0QV9Q	Phase 1	CAR-T-Cell-Therapy
T37539	D09DIQ	Phase 1	CAR-T-Cell-Therapy
T99948	D0W7UD	Phase 1	CAR-T-Cell-Therapy
T14597	D0TN5W	Phase 1	CAR-T-Cell-Therapy
T87871	D0Q8ML	Phase 1	CAR-T-Cell-Therapy
T35289	D0NC9M	Phase 1	CAR-T-Cell-Therapy
T35289	D08YHE	Phase 1	CAR-T-Cell-Therapy
T35289	D0QR2K	Phase 1	CAR-T-Cell-Therapy
T66693	D0RA7L	Phase 1	CAR-T-Cell-Therapy
T66693	D01YZF	Phase 1	CAR-T-Cell-Therapy
T66693	D07HJS	Phase 1	CAR-T-Cell-Therapy
T66693	D00OXP	Phase 1	CAR-T-Cell-Therapy
T66693	D0NK6K	Phase 1	CAR-T-Cell-Therapy
T66693	D0C8QA	Phase 1	CAR-T-Cell-Therapy
T66693	D0RD0D	Phase 1	CAR-T-Cell-Therapy
T66693	D0T8RV	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T66693	D0B2WU	Phase 1	CAR-T-Cell-Therapy
T66693	D0U7WY	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T66693	D05XNF	Phase 1	CAR-T-Cell-Therapy
T66693	D0W7AB	Phase 1	CAR-T-Cell-Therapy
T66693	D0I1PF	Phase 1	CAR-T-Cell-Therapy
T66693	D0J7OU	Phase 1	CAR-T-Cell-Therapy
T66693	D0T9CE	Phase 1	CAR-T-Cell-Therapy
T71164	D09DND	Phase 1	CAR-T-Cell-Therapy
T71164	D0QB7N	Phase 1	CAR-T-Cell-Therapy
T71164	D0H0LK	Phase 1	CAR-T-Cell-Therapy
T71164	D01SFN	Phase 1	CAR-T-Cell-Therapy
T71164	D04UNY	Phase 1	CAR-T-Cell-Therapy
T71164	D0DA1U	Phase 1	CAR-T-Cell-Therapy
T66693	D0F0VW	Phase 1	CAR-T-Cell-Therapy
T35289	D0FB4W	Phase 1	CAR-T-Cell-Therapy
T66693	D0W1GP	Phase 1	CAR-T-Cell-Therapy
T66693	D0MS2T	Phase 1	CAR-T-Cell-Therapy
T66514	D04RDW	Phase 1	CAR-T-Cell-Therapy
T37434	D09HRH	Phase 1	CAR-T-Cell-Therapy
T67805	D0JO9M	Phase 1	CAR-T-Cell-Therapy
T47863	D01TNK	Phase 1	CAR-T-Cell-Therapy
T25726	D0IQ4V	Phase 1	CAR-T-Cell-Therapy
T25726	D0MA2E	Phase 1	CAR-T-Cell-Therapy
T25726	D08UNC	Phase 1	CAR-T-Cell-Therapy
T56365	D0KZ0V	Phase 1	CAR-T-Cell-Therapy
T56365	D03YEM	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T56365	D0A2RX	Phase 1	CAR-T-Cell-Therapy
T56365	D0U8PE	Phase 1	CAR-T-Cell-Therapy
T56365	D06UTM	Phase 1	CAR-T-Cell-Therapy
T56365	D0EO6G	Phase 1	CAR-T-Cell-Therapy
T56365	D0O7VZ	Phase 1	CAR-T-Cell-Therapy
T56365	D0GC3U	Phase 1	CAR-T-Cell-Therapy
T56365	D01HAT	Phase 1	CAR-T-Cell-Therapy
T56365	D0X6FU	Phase 1	CAR-T-Cell-Therapy
T56365	D0G8YJ	Phase 1	CAR-T-Cell-Therapy
T56365	D05XPZ	Phase 1	CAR-T-Cell-Therapy
T56365	D06TNO	Phase 1	CAR-T-Cell-Therapy
T56365	D04BVL	Phase 1	CAR-T-Cell-Therapy
T56365	D0NU9L	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T56365	D07TMJ	Phase 1	CAR-T-Cell-Therapy
T18779	D0DJ8S	Phase 1	CAR-T-Cell-Therapy
T66426	D0NY1Y	Phase 1	CAR-T-Cell-Therapy
T10877	D06OES	Phase 1	CAR-T-Cell-Therapy
T16601	D08UVN	Phase 1	CAR-T-Cell-Therapy
T87108	D0G4GY	Phase 1	CAR-T-Cell-Therapy
T56365	D0B1CU	Phase 1	CAR-T-Cell-Therapy
T87108	D0PT5D	Phase 1	CAR-T-Cell-Therapy
T56365	D0E2VF	Phase 1	CAR-T-Cell-Therapy
T56365	D02NFE	Phase 1	CAR-T-Cell-Therapy
T56365	D00YUQ	Phase 1	CAR-T-Cell-Therapy
T56365	D0T8RV	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T13017	D09ZDY	Phase 1	CAR-T-Cell-Therapy
T56365	D0U7WY	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T10877	D05WET	Phase 1	CAR-T-Cell-Therapy
T25726	D0GD9E	Phase 1	CAR-T-Cell-Therapy
T87108	D03OIO	Phase 1	CAR-T-Cell-Therapy
T64969	D01LWE	Phase 1	CAR-T-Cell-Therapy
T64969	D0PT2M	Phase 1	CAR-T-Cell-Therapy
T87108	D0ZF9J	Phase 1	CAR-T-Cell-Therapy
T87108	D07YPB	Phase 1	CAR-T-Cell-Therapy
T87108	D0S9FI	Phase 1	CAR-T-Cell-Therapy
T56365	D0PH6Z	Phase 1	CAR-T-Cell-Therapy
T56365	D03EIA	Phase 1	CAR-T-Cell-Therapy
T56365	D0U7VS	Phase 1	CAR-T-Cell-Therapy
T56365	D0NV6I	Phase 1	CAR-T-Cell-Therapy
T56365	D07TCV	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T56365	D02BAA	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T56365	D0PY5I	Phase 1	CAR-T-Cell-Therapy
T56365	D0SD9R	Phase 1	CAR-T-Cell-Therapy
T56365	D0V7BD	Phase 1	CAR-T-Cell-Therapy
T16601	D0S1QN	Phase 1	CAR-T-Cell-Therapy
T56365	D0OC5C	Phase 1	CAR-T-Cell-Therapy
T56365	D02XYW	Phase 1	CAR-T-Cell-Therapy
T56365	D0U1HR	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T56365	D03LFA	Phase 1	CAR-T-Cell-Therapy
T56365	D0A6XC	Phase 1	CAR-T-Cell-Therapy
T23953	D0MG3Z	Phase 1	CAR-T-Cell-Therapy
T87108	D09YXN	Phase 1	CAR-T-Cell-Therapy
T18779	D0NU9N	Phase 1	CAR-T-Cell-Therapy
T56365	D0CS3A	Phase 1	CAR-T-Cell-Therapy
T56365	D09SAH	Phase 1	CAR-T-Cell-Therapy
T56365	D0JD6Y	Phase 1	CAR-T-Cell-Therapy
T56365	D0D7FV	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T56365	D05UOU	Phase 1	CAR-T-Cell-Therapy
T93923	D0JY0M	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T56365	D0Q8XO	Phase 1	CAR-T-Cell-Therapy
T56365	D0DU4T	Phase 1	CAR-T-Cell-Therapy
T56365	D00JCB	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T05409	D04SKM	Phase 1	CAR-T-Cell-Therapy
T56365	D0DR6N	Phase 1	CAR-T-Cell-Therapy
T56365	D0OD8T	Phase 1	CAR-T-Cell-Therapy
T56365	D0TD0O	Phase 1	CAR-T-Cell-Therapy
T56365	D07ITH	Phase 1	CAR-T-Cell-Therapy
T56365	D0S5BC	Phase 1	CAR-T-Cell-Therapy
T56365	D0J6WE	Phase 1	CAR-T-Cell-Therapy
T56365	D00MUC	Phase 1	CAR-T-Cell-Therapy
T56365	D0BQ0C	Phase 1	CAR-T-Cell-Therapy
T56365	D0PE3J	Phase 1	CAR-T-Cell-Therapy
T56365	D02LNU	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T56365	D0F1OH	Phase 1	CAR-T-Cell-Therapy
T56365	D08LLB	Phase 1	CAR-T-Cell-Therapy
T16601	D00KDQ	Phase 1	CAR-T-Cell-Therapy
T47863	D04RNG	Phase 1	CAR-T-Cell-Therapy
T87108	D0O2XK	Phase 1	CAR-T-Cell-Therapy
T56365	D0V5DD	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T87108	D0V5DD	Phase 1	CAR-T-Cell-Therapy(Dual specific)
T87108	D0D2LE	Phase 1	CAR-T-Cell-Therapy
T64969	D09OSC	Phase 1	CAR-T-Cell-Therapy
T64969	D03CMZ	Phase 1	CAR-T-Cell-Therapy
T56365	D05DKT	Phase 1	CAR-T-Cell-Therapy
T87108	D0CA3M	Phase 1	CAR-T-Cell-Therapy
T25726	D0H4UP	Phase 1	CAR-T-Cell-Therapy
T87108	D0P2GA	Phase 1	CAR-T-Cell-Therapy
T87108	D0EB0Y	Phase 1	CAR-T-Cell-Therapy
T98052	D0B5RU	Phase 1	CAR-T-Cell-Therapy
T86323	D0YH5L	Phase 1	CAR-T-Cell-Therapy
T80020	D05KFH	Phase 1	CAR-T-Cell-Therapy
T66266	D09ICH	Phase 1	CAR-T-Cell-Therapy
T66266	D09SBE	Phase 1	CAR-T-Cell-Therapy
T31299	D09TGO	Phase 1	CAR-T-Cell-Therapy
T87871	D0L5KK	Phase 1	CAR-T-Cell-Therapy
T00100	D0T4PA	Phase 1	Inhibitor
T00176	D01KTG	Phase 1	Inhibitor
T27861	D03QZJ	Phase 1	Modulator
T03573	D0QO6N	Phase 1	Modulator
T03644	D01UYA	Phase 1	Inhibitor
T03691	D07VNH	Phase 1	Inhibitor
T04394	D00XVE	Phase 1	Antagonist
T04773	D0K6NW	Phase 1	Modulator
T04894	D0T3VF	Phase 1	Inhibitor
T05409	D06WTQ	Phase 1	Inhibitor
T05938	D0I0FA	Phase 1	Immunomodulator
T08123	D03YBQ	Phase 1	Inhibitor
T08123	D0K6UV	Phase 1	Inhibitor
T08306	D0QO6N	Phase 1	Modulator
T09826	D0K6QU	Phase 1	Inhibitor
T09826	D0U0BP	Phase 1	Inhibitor
T10362	D0KG1U	Phase 1	Inhibitor
T11211	D0C4FS	Phase 1	Modulator
T11211	D0N5NC	Phase 1	Antagonist
T11448	D0AI8V	Phase 1	Antagonist
T11451	D05ZLY	Phase 1	Agonist
T11451	D0X8VX	Phase 1	Agonist
T11487	D0LM4U	Phase 1	Inhibitor
T11701	D09KEW	Phase 1	Inhibitor
T12119	D00FSB	Phase 1	Inhibitor
T12119	D01FZZ	Phase 1	Inhibitor
T12119	D0XO1O	Phase 1	Inhibitor
T12119	D09INX	Phase 1	Inhibitor
T12119	D0G0ER	Phase 1	Antagonist
T12119	D0VE7B	Phase 1	Inhibitor
T07173	D03UDF	Phase 1	Inhibitor
T13057	D08IID	Phase 1	Inhibitor
T13852	D0GG7L	Phase 1	Modulator
T13852	D0XE5M	Phase 1	Agonist
T14065	D0FU1J	Phase 1	Antagonist
T14110	D0DJ0S	Phase 1	Modulator
T14597	D08UDG	Phase 1	Modulator
T14755	D0QD4A	Phase 1	Stimulator
T14912	D06XCP	Phase 1	Inhibitor
T15000	D0U0EC	Phase 1	Agonist
T59328	D0JS0W	Phase 1	Inhibitor
T15739	D0G8CU	Phase 1	Modulator
T16347	D0Y4MJ	Phase 1	Antagonist
T16601	D0P9UX	Phase 1	Immunomodulator
T16738	D0Y1FU	Phase 1	Inhibitor
T16739	D04GNG	Phase 1	Inhibitor
T17140	D0K4RU	Phase 1	Antagonist
T17140	D0NF1D	Phase 1	Inhibitor
T17514	D0X6DC	Phase 1	Inhibitor
T17687	D0H9FR	Phase 1	Inhibitor
T17986	D0LG8T	Phase 1	Inhibitor
T18664	D0CW8S	Phase 1	Inhibitor
T18876	D01SHJ	Phase 1	Antagonist
T18876	D03UHV	Phase 1	Antagonist
T19567	D03HDL	Phase 1	Inhibitor
T20178	D02PTI	Phase 1	Inhibitor
T20178	D03HIG	Phase 1	Inhibitor
T20178	D04DQO	Phase 1	Inhibitor
T20333	D04CTD	Phase 1	Antagonist
T20333	D07PSL	Phase 1	Inhibitor
T20333	D0M5XJ	Phase 1	Inhibitor
T20761	D00IVN	Phase 1	.
T20761	D0P4KU	Phase 1	Inhibitor
T21312	D01HQU	Phase 1	Inhibitor
T21960	D03WOQ	Phase 1	.
T22095	D04DQO	Phase 1	Inhibitor
T22274	D01WKZ	Phase 1	Inhibitor
T22274	D0O6SA	Phase 1	Inhibitor
T23172	D0Q0IM	Phase 1	Inhibitor
T23276	D0D2XQ	Phase 1	Inhibitor
T23471	D07SBP	Phase 1	Modulator
T23499	D04OXG	Phase 1	Antagonist
T23673	D0VS9E	Phase 1	Inhibitor
T25005	D05SGI	Phase 1	Inhibitor
T25005	D08SGE	Phase 1	Inhibitor
T25005	D09NVR	Phase 1	Inhibitor
T25005	D0KT8D	Phase 1	Inhibitor
T25005	D0VS3U	Phase 1	Inhibitor
T25005	D0WP9A	Phase 1	Inhibitor
T25265	D0LG8T	Phase 1	Inhibitor
T25307	D00BLS	Phase 1	Agonist
T25307	D0A0ZW	Phase 1	Agonist
T25307	D0D7CH	Phase 1	Agonist
T25307	D0FY4J	Phase 1	Inhibitor
T25307	D0K9YJ	Phase 1	Modulator
T25307	D0W2RI	Phase 1	Antagonist
T25537	D0TA8O	Phase 1	Inhibitor
T25726	D0IK5R	Phase 1	Inhibitor
T26226	D0J1OG	Phase 1	Antagonist
T26368	D09TOL	Phase 1	Modulator
T28385	D0X8RS	Phase 1	Inhibitor
T28893	D04GGJ	Phase 1	Antagonist
T28893	D09BBA	Phase 1	Modulator
T30082	D01KDM	Phase 1	Inhibitor
T30082	D0WI9W	Phase 1	Inhibitor
T30082	D0X1XK	Phase 1	Inhibitor
T30418	D0U1KE	Phase 1	Inhibitor
T30418	D0WM3D	Phase 1	Inhibitor
T30687	D0HE7C	Phase 1	Antagonist
T30687	D0SZ1G	Phase 1	Modulator
T30790	D09MJJ	Phase 1	Inhibitor
T31309	D0C6YQ	Phase 1	Inhibitor
T31391	D03JWU	Phase 1	Inhibitor
T31391	D0BA5E	Phase 1	Inhibitor
T31621	D06NND	Phase 1	Antagonist
T32060	D0AI8V	Phase 1	Antagonist
T32578	D07IVS	Phase 1	.
T32764	D05IQI	Phase 1	Inhibitor
T32780	D09ZFJ	Phase 1	Inhibitor
T33990	D00MJI	Phase 1	Antagonist
T33990	D0PL8D	Phase 1	Antagonist
T34429	D0C3ZZ	Phase 1	Modulator
T34949	D0A3MJ	Phase 1	Inhibitor
T36075	D00TED	Phase 1	Agonist
T36075	D0FY4L	Phase 1	Agonist
T37539	D0JG2X	Phase 1	Immunomodulator
T38875	D0Q5DT	Phase 1	Inhibitor
T38950	D0LP7U	Phase 1	Modulator
T38950	D0XE4W	Phase 1	Inhibitor
T40016	D0J6UV	Phase 1	Agonist
T40459	D0YN9Y	Phase 1	Immunomodulator
T40474	D02EOR	Phase 1	Inhibitor
T40474	D04XUJ	Phase 1	Inhibitor
T40556	D05ICT	Phase 1	Inhibitor
T40556	D0PH9I	Phase 1	Inhibitor
T40874	D0U9OC	Phase 1	Antagonist
T41515	D0D6XT	Phase 1	Inhibitor
T41515	D0XZ1D	Phase 1	Inhibitor
T41560	D0M8YM	Phase 1	Inhibitor
T41750	D0FY4L	Phase 1	Agonist
T41963	D0UF8M	Phase 1	Antagonist
T42048	D05ICT	Phase 1	Inhibitor
T43415	D0Z1QR	Phase 1	Inhibitor
T43718	D0WZ3G	Phase 1	Agonist
T43739	D0V5HA	Phase 1	Inhibitor
T43739	D0VE7B	Phase 1	Inhibitor
T44282	D09PSY	Phase 1	Inhibitor
T44282	D0BI7J	Phase 1	Agonist
T44458	D07KBM	Phase 1	Inhibitor
T44458	D0PL7P	Phase 1	Inhibitor
T96721	D0U6XE	Phase 1	Inhibitor
T96721	D0V7QO	Phase 1	Inhibitor
T44919	D02URD	Phase 1	Agonist
T44919	D0FW0B	Phase 1	Agonist
T45196	D00VUN	Phase 1	Inhibitor
T45196	D0P4KU	Phase 1	Inhibitor
T45593	D02DZK	Phase 1	.
T45612	D05FHZ	Phase 1	Immunomodulator
T45758	D01NZH	Phase 1	Antagonist
T46040	D07LPT	Phase 1	Inhibitor
T46482	D0L8HB	Phase 1	Agonist
T47101	D0DJ0S	Phase 1	Modulator
T47768	D0OK6F	Phase 1	Agonist
T48598	D0DT5H	Phase 1	Inhibitor
T48703	D0L8HB	Phase 1	Agonist
T49639	D0GR1Y	Phase 1	Inhibitor
T51407	D0SP6A	Phase 1	Inhibitor
T53389	D06BGZ	Phase 1	Inhibitor
T53764	D0V7GS	Phase 1	Antagonist
T54132	D0WW3O	Phase 1	Activator
T54379	D09YPJ	Phase 1	Inhibitor
T55273	D00IVN	Phase 1	.
T55273	D0PP6A	Phase 1	Inhibitor
T55398	D0AY8A	Phase 1	Inhibitor
T55398	D0QQ7I	Phase 1	Inhibitor
T55654	D0A1YF	Phase 1	Modulator
T55654	D0U0QC	Phase 1	Modulator
T55654	D0VT6X	Phase 1	Modulator
T55781	D0VH4T	Phase 1	Inhibitor
T56365	D0C5FA	Phase 1	.
T58449	D09OHR	Phase 1	Inhibitor
T58741	D01QTJ	Phase 1	Inhibitor
T58741	D0R0JN	Phase 1	Inhibitor
T58772	D0U3DP	Phase 1	Inhibitor
T58970	D0TN3Q	Phase 1	Inhibitor
T58992	D0Q1HD	Phase 1	Modulator
T58998	D03JLR	Phase 1	Inhibitor
T58998	D06QBV	Phase 1	Inhibitor
T58998	D07OFM	Phase 1	Inhibitor
T58998	D08KSV	Phase 1	Inhibitor
T58998	D0M2TS	Phase 1	Inhibitor
T58998	D0N8RA	Phase 1	Inhibitor
T58998	D0TM0Y	Phase 1	Inhibitor
T58998	D0UL2X	Phase 1	Inhibitor
T58998	D0ZW4W	Phase 1	Inhibitor
T59328	D00KML	Phase 1	Inhibitor
T59328	D01NAP	Phase 1	Antagonist
T59328	D0X7BN	Phase 1	Inhibitor
T59631	D0L5ZH	Phase 1	Antagonist
T59679	D0M9RI	Phase 1	Agonist
T52316	D0T4QA	Phase 1	Inhibitor
T60631	D0AX4H	Phase 1	Inhibitor
T61400	D08DMH	Phase 1	Inhibitor
T61683	D0NP8P	Phase 1	Inhibitor
T01232	D00JDJ	Phase 1	Inhibitor
T62431	D01IDW	Phase 1	Inhibitor
T62431	D0H2HZ	Phase 1	Inhibitor
T73342	D0NS6Z	Phase 1	Inhibitor
T62974	D0U0CF	Phase 1	Agonist
T63414	D02XAS	Phase 1	Modulator
T63414	D0OQ1A	Phase 1	Inhibitor
T63414	D0VI4N	Phase 1	Antagonist
T65116	D02GRR	Phase 1	Inhibitor
T65755	D00SSZ	Phase 1	Inhibitor
T65783	D0QX9K	Phase 1	Agonist
T66161	D0X2HJ	Phase 1	Inhibitor
T18477	D0ME2T	Phase 1	Modulator
T66903	D0C2NT	Phase 1	Inhibitor
T67162	D0AI8V	Phase 1	Antagonist
T67619	D06HYF	Phase 1	Inhibitor
T67710	D03NHS	Phase 1	Agonist
T67849	D08WLY	Phase 1	Inhibitor
T68039	D0L0DA	Phase 1	Inhibitor
T68525	D0AD3V	Phase 1	Inhibitor
T82494	D0M1MN	Phase 1	Immunomodulator
T82494	D0ZA1K	Phase 1	Immunomodulator
T69494	D0AY8D	Phase 1	Antagonist
T69494	D0F9AO	Phase 1	Antagonist
T69563	D0RZ9V	Phase 1	Inhibitor
T70176	D0PL7P	Phase 1	Inhibitor
T70227	D0CN8U	Phase 1	Inhibitor
T70508	D0V2LL	Phase 1	Inhibitor
T70532	D00JDJ	Phase 1	Modulator
T70888	D09KIG	Phase 1	Antagonist
T71164	D0Q5QV	Phase 1	Modulator
T71266	D06HYF	Phase 1	Inhibitor
T73215	D0A0UU	Phase 1	Stimulator
T73215	D0L2JE	Phase 1	.
T73756	D0A1DG	Phase 1	Inhibitor
T73756	D0L1GD	Phase 1	Inhibitor
T74073	D01QNR	Phase 1	Inhibitor
T74312	D0YQ9I	Phase 1	Inhibitor
T74977	D0HY9S	Phase 1	Inhibitor
T75243	D0QN5M	Phase 1	Inhibitor
T75596	D02SHI	Phase 1	Inhibitor
T75596	D07DWC	Phase 1	Inhibitor
T76024	D06SHZ	Phase 1	Inhibitor
T76024	D0OC5T	Phase 1	Inhibitor
T76024	D0X1EV	Phase 1	Inhibitor
T76233	D09YXT	Phase 1	.
T76414	D0S3EK	Phase 1	Antagonist
T78111	D05FVK	Phase 1	Antagonist
T78111	D0K3JQ	Phase 1	Antagonist
T78915	D0VS3W	Phase 1	.
T78932	D0M3XE	Phase 1	Inhibitor
T79162	D0J3TI	Phase 1	Inhibitor
T79747	D05FKU	Phase 1	Inhibitor
T79747	D0J5HR	Phase 1	Inhibitor
T80020	D0M9TO	Phase 1	CAR-T-Cell-Therapy
T80518	D00YAH	Phase 1	Modulator
T74166	D0DS3J	Phase 1	Antagonist
